#TYPE Deserialized.Selected.System.Diagnostics.Eventing.Reader.EventLogRecord
"Message","TargetUserSid","TargetUserName","TargetDomainName","TargetLogonId","LogonType","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties","PSComputerName","RunspaceId","PSShowComputerName"
"An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

New Logon:
	Security ID:		S-1-5-21-1465889373-2168228904-3323032715-500
	Account Name:		DoD_Admin
	Account Domain:		HOME
	Logon ID:		0x2dcb1b68
	Logon GUID:		{E9489F22-C5D0-E6BD-2519-350278A16CB9}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","S-1-5-21-1465889373-2168228904-3323032715-500","DoD_Admin","HOME","0x2dcb1b68","3","4624","0",,"0","12544","0","-9214364837600034816","21508","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","0x0","880","home-win7-1.home.local",,"11/28/2016 10:34:01 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Logon","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","e1c9907d-8fab-493c-b55f-b3b71a990860","True"
"An account was logged off.

Subject:
	Security ID:		S-1-5-21-1465889373-2168228904-3323032715-500
	Account Name:		DoD_Admin
	Account Domain:		HOME
	Logon ID:		0x2dcafc4e

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","S-1-5-21-1465889373-2168228904-3323032715-500","DoD_Admin","HOME","0x2dcafc4e","3","4634","0",,"0","12545","0","-9214364837600034816","21502","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","492","880","home-win7-1.home.local",,"11/28/2016 10:31:59 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Logoff","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","e1c9907d-8fab-493c-b55f-b3b71a990860","True"
"An account was logged off.

Subject:
	Security ID:		S-1-5-21-1465889373-2168228904-3323032715-500
	Account Name:		DoD_Admin
	Account Domain:		HOME
	Logon ID:		0x2dca4b90

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","S-1-5-21-1465889373-2168228904-3323032715-500","DoD_Admin","HOME","0x2dca4b90","3","4634","0",,"0","12545","0","-9214364837600034816","21501","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","492","880","home-win7-1.home.local",,"11/28/2016 10:31:59 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Logoff","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","e1c9907d-8fab-493c-b55f-b3b71a990860","True"
"An account was logged off.

Subject:
	Security ID:		S-1-5-21-1465889373-2168228904-3323032715-500
	Account Name:		DoD_Admin
	Account Domain:		HOME
	Logon ID:		0x2dca4177

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","S-1-5-21-1465889373-2168228904-3323032715-500","DoD_Admin","HOME","0x2dca4177","3","4634","0",,"0","12545","0","-9214364837600034816","21500","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","492","880","home-win7-1.home.local",,"11/28/2016 10:31:59 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Logoff","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","e1c9907d-8fab-493c-b55f-b3b71a990860","True"
"An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

New Logon:
	Security ID:		S-1-5-21-1465889373-2168228904-3323032715-500
	Account Name:		DoD_Admin
	Account Domain:		HOME
	Logon ID:		0x2dcafc4e
	Logon GUID:		{E9489F22-C5D0-E6BD-2519-350278A16CB9}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","S-1-5-21-1465889373-2168228904-3323032715-500","DoD_Admin","HOME","0x2dcafc4e","3","4624","0",,"0","12544","0","-9214364837600034816","21499","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","0x0","880","home-win7-1.home.local",,"11/28/2016 10:31:59 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Logon","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","e1c9907d-8fab-493c-b55f-b3b71a990860","True"
"An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

New Logon:
	Security ID:		S-1-5-21-1465889373-2168228904-3323032715-500
	Account Name:		DoD_Admin
	Account Domain:		HOME
	Logon ID:		0x2dca4b90
	Logon GUID:		{E9489F22-C5D0-E6BD-2519-350278A16CB9}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","S-1-5-21-1465889373-2168228904-3323032715-500","DoD_Admin","HOME","0x2dca4b90","3","4624","0",,"0","12544","0","-9214364837600034816","21493","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","0x0","880","home-win7-1.home.local",,"11/28/2016 10:31:53 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Logon","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","e1c9907d-8fab-493c-b55f-b3b71a990860","True"
"An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

New Logon:
	Security ID:		S-1-5-21-1465889373-2168228904-3323032715-500
	Account Name:		DoD_Admin
	Account Domain:		HOME
	Logon ID:		0x2dca4177
	Logon GUID:		{E9489F22-C5D0-E6BD-2519-350278A16CB9}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","S-1-5-21-1465889373-2168228904-3323032715-500","DoD_Admin","HOME","0x2dca4177","3","4624","0",,"0","12544","0","-9214364837600034816","21488","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","0x0","880","home-win7-1.home.local",,"11/28/2016 10:31:52 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Logon","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","e1c9907d-8fab-493c-b55f-b3b71a990860","True"
"An account was logged off.

Subject:
	Security ID:		S-1-5-21-1465889373-2168228904-3323032715-500
	Account Name:		DoD_Admin
	Account Domain:		HOME
	Logon ID:		0x2dca298e

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","S-1-5-21-1465889373-2168228904-3323032715-500","DoD_Admin","HOME","0x2dca298e","3","4634","0",,"0","12545","0","-9214364837600034816","21482","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","492","880","home-win7-1.home.local",,"11/28/2016 10:30:19 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Logoff","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","e1c9907d-8fab-493c-b55f-b3b71a990860","True"
"An account was logged off.

Subject:
	Security ID:		S-1-5-21-1465889373-2168228904-3323032715-500
	Account Name:		DoD_Admin
	Account Domain:		HOME
	Logon ID:		0x2dc97a5f

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","S-1-5-21-1465889373-2168228904-3323032715-500","DoD_Admin","HOME","0x2dc97a5f","3","4634","0",,"0","12545","0","-9214364837600034816","21481","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","492","880","home-win7-1.home.local",,"11/28/2016 10:30:19 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Logoff","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","e1c9907d-8fab-493c-b55f-b3b71a990860","True"
"An account was logged off.

Subject:
	Security ID:		S-1-5-21-1465889373-2168228904-3323032715-500
	Account Name:		DoD_Admin
	Account Domain:		HOME
	Logon ID:		0x2dc96fb5

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","S-1-5-21-1465889373-2168228904-3323032715-500","DoD_Admin","HOME","0x2dc96fb5","3","4634","0",,"0","12545","0","-9214364837600034816","21480","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","492","880","home-win7-1.home.local",,"11/28/2016 10:30:19 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Logoff","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","e1c9907d-8fab-493c-b55f-b3b71a990860","True"
"An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

New Logon:
	Security ID:		S-1-5-21-1465889373-2168228904-3323032715-500
	Account Name:		DoD_Admin
	Account Domain:		HOME
	Logon ID:		0x2dca298e
	Logon GUID:		{E9489F22-C5D0-E6BD-2519-350278A16CB9}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","S-1-5-21-1465889373-2168228904-3323032715-500","DoD_Admin","HOME","0x2dca298e","3","4624","0",,"0","12544","0","-9214364837600034816","21479","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","0x0","880","home-win7-1.home.local",,"11/28/2016 10:30:19 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Logon","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","e1c9907d-8fab-493c-b55f-b3b71a990860","True"
"An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

New Logon:
	Security ID:		S-1-5-21-1465889373-2168228904-3323032715-500
	Account Name:		DoD_Admin
	Account Domain:		HOME
	Logon ID:		0x2dc97a5f
	Logon GUID:		{E9489F22-C5D0-E6BD-2519-350278A16CB9}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","S-1-5-21-1465889373-2168228904-3323032715-500","DoD_Admin","HOME","0x2dc97a5f","3","4624","0",,"0","12544","0","-9214364837600034816","21473","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","0x0","880","home-win7-1.home.local",,"11/28/2016 10:30:13 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Logon","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","e1c9907d-8fab-493c-b55f-b3b71a990860","True"
"An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

New Logon:
	Security ID:		S-1-5-21-1465889373-2168228904-3323032715-500
	Account Name:		DoD_Admin
	Account Domain:		HOME
	Logon ID:		0x2dc96fb5
	Logon GUID:		{E9489F22-C5D0-E6BD-2519-350278A16CB9}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","S-1-5-21-1465889373-2168228904-3323032715-500","DoD_Admin","HOME","0x2dc96fb5","3","4624","0",,"0","12544","0","-9214364837600034816","21468","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","0x0","880","home-win7-1.home.local",,"11/28/2016 10:30:12 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Logon","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","e1c9907d-8fab-493c-b55f-b3b71a990860","True"
"An account was logged off.

Subject:
	Security ID:		S-1-5-21-1465889373-2168228904-3323032715-500
	Account Name:		DoD_Admin
	Account Domain:		HOME
	Logon ID:		0x2dc5b837

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","S-1-5-21-1465889373-2168228904-3323032715-500","DoD_Admin","HOME","0x2dc5b837","3","4634","0",,"0","12545","0","-9214364837600034816","21461","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","492","880","home-win7-1.home.local",,"11/28/2016 10:28:39 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Logoff","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","e1c9907d-8fab-493c-b55f-b3b71a990860","True"
"An account was logged off.

Subject:
	Security ID:		S-1-5-21-1465889373-2168228904-3323032715-500
	Account Name:		DoD_Admin
	Account Domain:		HOME
	Logon ID:		0x2dc8e4b0

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","S-1-5-21-1465889373-2168228904-3323032715-500","DoD_Admin","HOME","0x2dc8e4b0","3","4634","0",,"0","12545","0","-9214364837600034816","21460","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","492","880","home-win7-1.home.local",,"11/28/2016 10:28:39 PM",,,"security","","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Logoff","Audit Success","System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty System.Diagnostics.Eventing.Reader.EventProperty","home-win7-1","e1c9907d-8fab-493c-b55f-b3b71a990860","True"
